ID,Genre,Senior,Enfants,Anciennete,Multi-lignes,Service Internet,Autres Services,Partenaire,Contrat,Facturation electronique,Mode de paiement,charges mensuelles,Charges totales,target
53786324,Femme,0,Non,40,Oui,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"105,95","4335,2",Non
58866924,Femme,0,Non,53,Oui,DSL,Oui,Oui,Annuel,Non,Virement bancaire,"74,1","3833,95",Non
11451356,Femme,0,Non,9,Non,Non,Oui,Non,Mensuel,Oui,Cheque electronique,"19,5","178,85",Non
51276032,Femme,1,Oui,12,Non,DSL,Non,Oui,Mensuel,Oui,Cheque papier,"29,3","355,9",Non
44685251,Homme,0,Non,12,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"94,55","1173,55",Non
667784,Femme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"52,2","52,2",Oui
30193543,Homme,0,Oui,29,Non,DSL,Non,Oui,Annuel,Oui,Carte bancaire,"55,35","1636,95",Non
357421,Femme,0,Oui,5,Oui,Non,Oui,Oui,Mensuel,Oui,Cheque papier,"24,3","132,25",Non
50635953,Femme,0,Oui,4,Oui,Non,Oui,Non,Mensuel,Oui,Cheque papier,"25,45","84,2",Non
28313318,Homme,0,Non,63,Non,DSL,Oui,Oui,Annuel,Non,Carte bancaire,"70,8","4448,8",Non
27833260,Femme,0,Non,6,Non,Fibre optique,Oui,Non,Mensuel,Non,Carte bancaire,"70,55","433,95",Non
13531596,Homme,1,Non,2,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"74,7","165,4",Oui
51316036,Homme,1,Non,66,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"110,85","7491,75",Oui
470549,Homme,1,Non,50,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"101,9","5265,5",Non
27033166,Homme,0,Oui,24,Non,Non,Oui,Oui,Annuel,Non,Cheque papier,"20,25","439,75",Non
33303907,Femme,0,Non,1,Non,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"78,8","78,8",Oui
36374265,Femme,1,Non,46,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"104,45","4863,85",Non
13961644,Homme,0,Non,37,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"90,35","3419,3",Non
35844203,Homme,0,Non,10,Non,Non,Oui,Oui,Annuel,Non,Virement bancaire,"19,6","189,45",Non
53666307,Homme,0,Non,71,Oui,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"116,3","8309,55",Non
52626179,Femme,1,Non,54,Non,Non,Oui,Oui,Bisannuel,Oui,Cheque papier,"18,95","1031,1",Non
33763961,Femme,0,Non,3,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"57,55","161,45",Non
12561489,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,"51,25","51,25",Non
35124122,Homme,1,Non,27,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"95,55","2510,2",Oui
12501482,Homme,0,Oui,72,Non,DSL,Non,Oui,Bisannuel,Oui,Carte bancaire,"65,1","4754,3",Non
57486768,Homme,0,Non,57,Non,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"55,7","3171,6",Non
42985049,Femme,1,Non,54,Non,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"99,1","5437,1",Non
32843858,Homme,0,Non,5,Non,Non,Oui,Non,Mensuel,Non,Virement bancaire,"20,65","93,55",Non
29333443,Homme,0,Non,29,Non,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"98,8","2807,1",Non
41754905,Femme,0,Non,33,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"107,55","3645,5",Non
52686190,Homme,0,Oui,72,Oui,DSL,Oui,Oui,Bisannuel,Oui,Carte bancaire,"91,95","6614,9",Non
49105777,Homme,0,Non,72,Oui,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"82,3","5980,55",Non
18522178,Homme,1,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"102,65","7550,3",Non
55996588,Homme,1,Non,64,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"103,5","6548,65",Non
58276858,Homme,0,Oui,58,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"92,85","5305,05",Non
21052470,Femme,0,Non,29,Non,Non,Oui,Non,Annuel,Non,Cheque papier,20,"599,3",Non
133152,Homme,0,Non,7,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque papier,95,"655,5",Oui
52366152,Femme,0,Non,9,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,71,"672,55",Oui
50295913,Femme,1,Non,47,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"85,2","3969,35",Oui
9281094,Femme,0,Oui,71,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Cheque electronique,"100,45","7159,7",Non
823968,Homme,0,Oui,3,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,85","60,65",Non
54336392,Homme,0,Oui,38,Oui,DSL,Oui,Oui,Annuel,Non,Carte bancaire,"78,95","2862,55",Non
15311802,Homme,0,Non,22,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"69,7","1490,4",Non
12141436,Femme,1,Non,65,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"109,4","7227,45",Non
504589,Homme,0,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,"99,15","7422,1",Non
42855032,Homme,0,Oui,9,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"101,5","906,85",Non
19962342,Femme,0,Non,68,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Virement bancaire,"114,9","7843,55",Non
30723602,Femme,0,Oui,55,Non,Non,Oui,Oui,Mensuel,Non,Carte bancaire,20,"1087,25",Non
19582302,Femme,0,Non,8,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"90,25","743,75",Non
13841630,Homme,0,Non,68,Non,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"70,95","4741,45",Non
8941056,Femme,0,Non,36,Non,Non,Oui,Non,Annuel,Non,Cheque papier,"19,55","620,75",Non
49245793,Femme,1,Non,15,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"96,3","1426,75",Oui
455529,Homme,0,Oui,35,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"19,6","686,95",Non
55456527,Homme,0,Oui,49,Oui,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"100,6","5069,65",Oui
37094352,Femme,0,Non,7,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,35","150,6",Non
55206497,Homme,1,Non,40,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"101,85","4086,3",Oui
48495704,Homme,1,Non,72,Oui,Non,Oui,Non,Bisannuel,Non,Virement bancaire,"25,4","1809,35",Non
47485586,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"19,3","19,3",Oui
42685014,Homme,1,Non,23,Non,DSL,Non,Non,Mensuel,Oui,Virement bancaire,"34,65","768,45",Non
35224135,Femme,0,Non,55,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Carte bancaire,"103,65","5676,65",Non
41344859,Homme,0,Oui,57,Non,DSL,Oui,Oui,Annuel,Non,Cheque papier,"59,6","3509,4",Non
36024222,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Non,Carte bancaire,"19,3","19,3",Non
713840,Homme,0,Non,44,Non,Non,Oui,Non,Bisannuel,Non,Carte bancaire,"20,4","905,55",Non
41864919,Homme,0,Oui,51,Non,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"19,55","1086,75",Non
22142596,Femme,0,Non,71,Oui,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"80,45","5662,25",Non
53016229,Homme,0,Oui,70,Oui,DSL,Oui,Non,Annuel,Non,Virement bancaire,"64,95","4551,5",Non
29233428,Femme,0,Non,21,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"94,3","1948,35",Non
18102129,Homme,0,Oui,41,Oui,DSL,Oui,Oui,Mensuel,Oui,Carte bancaire,"74,55","3023,55",Non
34864089,Homme,0,Non,7,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"73,6",520,Oui
31413686,Homme,0,Non,50,Non,DSL,Non,Oui,Annuel,Oui,Virement bancaire,"44,45","2188,45",Non
18272149,Homme,0,Oui,6,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"19,55","128,6",Non
11551368,Homme,1,Non,61,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"82,15","4904,85",Non
13241564,Homme,1,Non,4,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"69,35","261,65",Non
43125068,Femme,0,Oui,30,Non,DSL,Oui,Oui,Mensuel,Non,Virement bancaire,"66,3","1923,5",Non
510596,Femme,0,Non,12,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"61,65","713,75",Oui
16801979,Femme,0,Non,57,Non,DSL,Oui,Non,Bisannuel,Non,Cheque papier,"69,75","3894,4",Non
499584,Femme,0,Oui,1,Non,Non,Oui,Oui,Mensuel,Oui,Cheque papier,19,19,Non
54246381,Homme,1,Non,65,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"104,35","6578,55",Non
18562182,Femme,0,Oui,50,Oui,DSL,Oui,Oui,Annuel,Oui,Carte bancaire,"84,15","4164,4",Non
13881634,Femme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"43,8","43,8",Non
37194365,Femme,0,Non,63,Oui,DSL,Oui,Non,Bisannuel,Oui,Carte bancaire,"80,3","4995,35",Non
23862792,Homme,0,Non,57,Non,DSL,Oui,Non,Bisannuel,Oui,Virement bancaire,"74,35","4317,35",Non
32363800,Femme,0,Non,31,Oui,DSL,Oui,Non,Mensuel,Non,Carte bancaire,"65,25","1994,3",Oui
15401812,Femme,1,Non,23,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"79,35","1835,3",Non
12171441,Homme,0,Oui,8,Non,Non,Oui,Oui,Annuel,Non,Carte bancaire,"19,9","153,95",Non
26813137,Femme,0,Non,17,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,70,"1144,5",Oui
29933514,Homme,0,Oui,11,Non,Non,Oui,Oui,Mensuel,Non,Virement bancaire,"20,95","267,35",Non
11911408,Homme,0,Oui,8,Non,DSL,Non,Non,Bisannuel,Oui,Cheque papier,"44,55","343,45",Non
52936219,Femme,0,Oui,70,Non,DSL,Non,Oui,Annuel,Oui,Virement bancaire,"58,4","4113,15",Non
15421814,Homme,0,Non,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"75,5","75,5",Non
33013876,Homme,1,Oui,41,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"111,95","4534,9",Oui
33243900,Femme,1,Non,52,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"109,1","5647,95",Non
25392967,Femme,1,Non,14,Non,DSL,Non,Non,Mensuel,Oui,Cheque electronique,"46,35","672,7",Non
9531123,Femme,0,Non,19,Non,DSL,Non,Non,Annuel,Oui,Carte bancaire,"44,85","893,55",Oui
48465701,Homme,1,Non,29,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"79,3","2414,55",Non
43305089,Femme,0,Oui,57,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"19,75","1272,05",Non
732867,Homme,0,Non,62,Non,DSL,Non,Oui,Bisannuel,Oui,Virement bancaire,39,"2337,45",Non
59777031,Femme,0,Non,2,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"20,05","39,25",Non
11561369,Homme,0,Non,54,Non,Fibre optique,Oui,Non,Annuel,Non,Cheque electronique,"84,4","4484,05",Non
55446526,Homme,0,Oui,55,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"20,5","1177,95",Non
32943869,Femme,0,Oui,21,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"74,05","1565,7",Oui
29823501,Femme,0,Non,58,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"94,3","5610,15",Non
53056234,Homme,0,Non,3,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"20,7","57,5",Non
51616069,Femme,0,Oui,12,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"44,55","480,6",Oui
21562531,Femme,0,Non,7,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"100,4",715,Non
10621258,Femme,1,Non,45,Non,DSL,Non,Non,Annuel,Non,Cheque electronique,"34,2","1596,6",Non
26163054,Homme,0,Oui,65,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Virement bancaire,"104,1","6700,05",Non
11671380,Femme,0,Non,70,Non,DSL,Non,Non,Bisannuel,Oui,Virement bancaire,"44,6","3058,15",Non
32223784,Femme,0,Non,66,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"105,2","6936,85",Non
36364264,Femme,0,Non,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"115,55","8312,4",Non
29383448,Homme,0,Non,39,Oui,Fibre optique,Oui,Non,Annuel,Non,Carte bancaire,"81,4","3213,75",Non
44915278,Femme,0,Non,6,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"89,3","577,6",Oui
31403685,Homme,0,Non,43,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"75,35","3161,4",Non
49805857,Femme,0,Non,11,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"44,65","472,25",Non
143167,Femme,0,Non,4,Non,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"70,9",273,Oui
35774196,Femme,1,Non,45,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"70,05","3062,45",Non
49465818,Homme,0,Oui,1,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"44,4","44,4",Oui
27823258,Homme,0,Non,22,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"93,2","2157,3",Non
717845,Homme,0,Non,1,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"89,9","89,9",Oui
18192138,Homme,0,Oui,12,Oui,Non,Oui,Oui,Bisannuel,Oui,Virement bancaire,"25,4",313,Non
25022922,Homme,0,Non,9,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"95,5","829,1",Oui
43605125,Femme,0,Oui,25,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"20,1","486,05",Non
41714900,Femme,0,Oui,4,Oui,Fibre optique,Oui,Non,Mensuel,Non,Virement bancaire,"84,05","333,55",Oui
395463,Homme,0,Oui,4,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"101,15","385,9",Oui
57836803,Femme,0,Non,20,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Virement bancaire,"89,1","1879,25",Non
44925279,Femme,0,Oui,56,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque papier,"109,6",5953,Non
13651610,Homme,0,Non,51,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"111,55","5720,35",Non
58246854,Femme,0,Non,54,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"111,1","6014,85",Oui
595698,Homme,0,Oui,3,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque electronique,"50,15","168,15",Oui
39524645,Homme,0,Non,13,Non,DSL,Oui,Non,Mensuel,Oui,Cheque papier,"50,55","610,75",Non
53926339,Homme,0,Non,1,Non,Non,Oui,Non,Mensuel,Oui,Cheque papier,"20,25","20,25",Non
49685842,Homme,1,Non,70,Non,DSL,Non,Non,Annuel,Oui,Cheque electronique,"45,25","3264,45",Oui
29143415,Femme,0,Non,47,Non,DSL,Non,Non,Bisannuel,Non,Cheque papier,"41,9","1875,25",Non
23262723,Homme,0,Oui,32,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"18,95","613,95",Non
37664419,Homme,0,Non,58,Non,DSL,Oui,Oui,Annuel,Non,Carte bancaire,"60,3","3563,8",Oui
34404034,Homme,0,Oui,67,Non,DSL,Oui,Oui,Annuel,Non,Cheque papier,"60,05","3994,05",Non
38514520,Femme,0,Non,57,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Virement bancaire,"109,4","6252,7",Non
41324856,Homme,0,Non,64,Non,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"104,05","6605,55",Non
59286971,Homme,0,Non,4,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"74,35","265,35",Oui
21432517,Femme,1,Non,16,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"96,4","1581,2",Oui
55176494,Homme,0,Non,17,Non,DSL,Non,Oui,Annuel,Non,Cheque electronique,"54,6","934,8",Non
50735965,Femme,0,Oui,49,Non,DSL,Oui,Oui,Mensuel,Non,Virement bancaire,"61,75","3024,15",Non
15711850,Homme,0,Non,10,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"45,55","402,6",Oui
40794793,Femme,1,Non,65,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"106,25","6979,8",Oui
11221329,Femme,0,Non,23,Non,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"54,25","1221,55",Non
27863264,Femme,0,Oui,52,Non,Fibre optique,Oui,Oui,Mensuel,Non,Virement bancaire,"85,8","4433,3",Non
29673484,Femme,0,Non,18,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"77,8","1358,6",Non
25042924,Homme,0,Non,54,Non,Fibre optique,Oui,Non,Mensuel,Non,Cheque papier,"89,8",4667,Non
34654064,Femme,0,Non,10,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"94,85","953,45",Oui
675793,Femme,0,Oui,8,Non,Non,Oui,Oui,Bisannuel,Oui,Cheque papier,"19,85","146,6",Non
28083292,Femme,0,Oui,24,Non,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"55,15","1319,85",Non
33483926,Femme,0,Non,37,Oui,DSL,Oui,Oui,Annuel,Non,Cheque papier,"72,1","2658,4",Non
728861,Homme,0,Non,26,Non,Non,Oui,Non,Annuel,Non,Carte bancaire,"19,8","457,3",Non
412481,Homme,0,Oui,11,Non,Non,Oui,Oui,Bisannuel,Non,Cheque papier,"19,65","225,75",Non
31463692,Femme,0,Non,40,Oui,DSL,Oui,Oui,Annuel,Non,Virement bancaire,"63,9",2635,Non
15161783,Femme,1,Non,26,Oui,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"66,05","1652,4",Non
825970,Femme,0,Non,2,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,96,"174,8",Oui
32673836,Femme,0,Oui,24,Non,Non,Oui,Oui,Annuel,Non,Cheque papier,"19,9","533,5",Non
39744673,Homme,0,Oui,13,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,44,"659,35",Non
616724,Homme,0,Non,3,Non,DSL,Oui,Non,Mensuel,Oui,Cheque electronique,"45,35","141,5",Oui
114130,Homme,1,Non,71,Non,DSL,Non,Non,Annuel,Oui,Cheque electronique,"56,45","3985,35",Non
417486,Homme,0,Oui,72,Oui,Fibre optique,Oui,Oui,Bisannuel,Oui,Carte bancaire,"84,5","6130,85",Non
30693599,Homme,1,Non,1,Non,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"46,3","46,3",Non
16251915,Femme,0,Non,3,Oui,DSL,Oui,Non,Mensuel,Non,Cheque electronique,"64,6","174,2",Non
59256968,Homme,1,Non,25,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"89,5","2196,15",Oui
41854918,Femme,0,Non,15,Non,Non,Oui,Non,Mensuel,Non,Cheque papier,"19,6","299,4",Non
28963393,Femme,0,Oui,58,Non,DSL,Oui,Oui,Annuel,Oui,Cheque papier,"44,1","2413,05",Non
55896578,Homme,0,Non,70,Oui,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"72,95","5265,55",Non
20822445,Femme,1,Non,31,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"99,95","3186,65",Oui
753891,Homme,0,Oui,31,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Cheque electronique,"89,3",2823,Non
25462976,Homme,0,Non,3,Non,DSL,Oui,Non,Mensuel,Non,Cheque papier,"60,65","196,9",Non
39694668,Femme,0,Non,20,Non,Non,Oui,Oui,Mensuel,Non,Virement bancaire,"19,25","375,25",Non
33733958,Homme,0,Non,63,Oui,Fibre optique,Oui,Oui,Bisannuel,Non,Cheque electronique,"102,6","6296,75",Non
41074826,Homme,0,Non,22,Oui,Fibre optique,Oui,Non,Mensuel,Non,Cheque electronique,"83,05","1799,3",Non
24442855,Homme,0,Oui,17,Oui,DSL,Oui,Oui,Annuel,Oui,Virement bancaire,"70,35","1201,65",Non
43805148,Homme,0,Non,28,Non,DSL,Non,Non,Mensuel,Oui,Carte bancaire,"30,1","810,85",Non
10661263,Femme,0,Non,12,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque electronique,"51,25","612,1",Non
39134600,Femme,0,Oui,52,Non,DSL,Oui,Oui,Annuel,Oui,Virement bancaire,"50,95","2610,65",Non
52876212,Femme,0,Oui,5,Non,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"85,75","470,95",Oui
53876334,Femme,1,Non,60,Oui,Fibre optique,Oui,Non,Annuel,Oui,Cheque electronique,106,"6441,4",Oui
34984103,Homme,0,Oui,7,Non,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"44,75","333,65",Non
27383204,Femme,0,Non,72,Oui,DSL,Oui,Oui,Bisannuel,Non,Virement bancaire,"88,05","6520,8",Non
50525939,Homme,1,Oui,34,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Cheque electronique,"108,9","3625,2",Non
40004702,Homme,1,Non,21,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"104,35","2271,85",Non
15681847,Homme,0,Non,19,Non,Non,Oui,Non,Annuel,Non,Cheque papier,"18,8","279,2",Non
24272836,Femme,1,Non,66,Oui,DSL,Oui,Non,Annuel,Oui,Carte bancaire,"63,85","4174,35",Non
37464397,Homme,1,Non,1,Non,DSL,Non,Non,Mensuel,Oui,Cheque electronique,"25,1","25,1",Oui
55486530,Homme,1,Non,2,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque papier,"74,85","156,4",Oui
16871989,Homme,1,Non,58,Oui,Fibre optique,Oui,Oui,Annuel,Oui,Cheque electronique,"108,85","6287,25",Oui
8511001,Femme,0,Non,7,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"95,35","660,9",Oui
35464161,Homme,0,Non,26,Non,DSL,Oui,Non,Annuel,Non,Virement bancaire,75,"1908,35",Non
8951057,Femme,0,Non,5,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,80,"412,5",Oui
45925392,Femme,0,Non,6,Non,DSL,Non,Non,Annuel,Oui,Cheque papier,"49,25","255,6",Non
335398,Femme,0,Non,34,Non,Fibre optique,Oui,Non,Mensuel,Oui,Carte bancaire,"73,95","2524,45",Oui
28393328,Homme,0,Non,66,Oui,Fibre optique,Oui,Oui,Annuel,Non,Cheque electronique,"95,3","6273,4",Non
30873619,Homme,0,Oui,47,Oui,DSL,Oui,Oui,Mensuel,Non,Cheque electronique,"54,25","2538,2",Non
46115415,Homme,0,Non,64,Oui,Fibre optique,Oui,Non,Annuel,Oui,Carte bancaire,"105,65","6903,1",Oui
13481591,Femme,0,Oui,63,Non,Non,Oui,Oui,Bisannuel,Non,Cheque electronique,"19,35","1263,85",Non
10151197,Homme,0,Non,66,Oui,DSL,Oui,Oui,Bisannuel,Non,Cheque electronique,"85,25","5538,35",Non
28163301,Femme,0,Oui,33,Non,Non,Oui,Oui,Annuel,Non,Cheque papier,"20,1","579,4",Non
16311921,Homme,0,Non,22,Non,Non,Oui,Oui,Mensuel,Oui,Virement bancaire,"20,45","471,55",Non
24892907,Femme,0,Oui,6,Non,DSL,Oui,Oui,Mensuel,Oui,Cheque papier,"48,8","297,35",Non
37304376,Homme,0,Non,66,Oui,Fibre optique,Oui,Non,Annuel,Oui,Virement bancaire,"114,3","7383,7",Non
32513818,Femme,0,Non,53,Non,Non,Oui,Non,Bisannuel,Non,Cheque papier,"20,25","1048,45",Non
55426523,Femme,0,Non,43,Non,DSL,Non,Oui,Mensuel,Non,Virement bancaire,34,"1505,35",Non
20702430,Homme,1,Non,59,Non,Fibre optique,Oui,Oui,Annuel,Oui,Carte bancaire,"82,95","4903,15",Non
44525233,Homme,0,Oui,2,Non,Non,Oui,Oui,Mensuel,Non,Cheque papier,"20,3","40,25",Non
58446879,Femme,0,Non,6,Non,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"89,5","573,3",Oui
54086359,Femme,0,Oui,72,Non,DSL,Oui,Oui,Bisannuel,Oui,Virement bancaire,"80,45","5886,85",Non
16351925,Femme,1,Oui,22,Oui,Fibre optique,Oui,Oui,Mensuel,Non,Virement bancaire,"85,35","1961,6",Non
46465458,Femme,0,Oui,11,Non,DSL,Oui,Oui,Mensuel,Non,Virement bancaire,51,"581,7",Non
24792897,Homme,0,Non,13,Non,Non,Oui,Non,Annuel,Oui,Cheque electronique,"19,95","253,8",Non
22652654,Femme,0,Oui,70,Non,DSL,Oui,Oui,Bisannuel,Non,Carte bancaire,"75,35","5437,75",Non
29593474,Homme,0,Non,42,Oui,Fibre optique,Oui,Oui,Mensuel,Oui,Virement bancaire,"106,15","4512,7",Oui
53236255,Femme,0,Non,60,Non,Fibre optique,Oui,Oui,Bisannuel,Oui,Cheque electronique,"97,2","5611,75",Non
56596662,Femme,0,Oui,72,Non,DSL,Non,Oui,Bisannuel,Non,Carte bancaire,"53,65",3784,Non
30593587,Homme,0,Non,5,Non,DSL,Non,Non,Mensuel,Non,Cheque papier,40,"223,45",Oui
50535940,Homme,0,Non,18,Non,DSL,Non,Non,Mensuel,Non,Cheque papier,"33,6","550,35",Non
21412515,Femme,1,Non,25,Oui,Fibre optique,Oui,Non,Mensuel,Oui,Cheque electronique,"89,7","2187,55",Oui
51046001,Homme,0,Oui,52,Non,Non,Oui,Non,Annuel,Non,Carte bancaire,"19,65","928,4",Non
31183658,Femme,0,Oui,37,Oui,Non,Oui,Oui,Bisannuel,Oui,Virement bancaire,"24,1","861,85",Non
51886099,Homme,0,Oui,21,Oui,DSL,Oui,Oui,Annuel,Oui,Virement bancaire,"75,9","1549,75",Non
56516653,Homme,0,Non,36,Non,Non,Oui,Non,Bisannuel,Oui,Carte bancaire,"18,55",689,Non
40454755,Homme,0,Non,68,Oui,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"25,25","1728,2",Non
33563936,Femme,0,Non,70,Non,Non,Oui,Oui,Bisannuel,Non,Carte bancaire,"19,85","1328,35",Non
27443211,Femme,0,Oui,64,Non,DSL,Oui,Oui,Annuel,Non,Cheque papier,"65,8",4068,Non
50925989,Homme,0,Oui,12,Non,Non,Oui,Oui,Bisannuel,Non,Virement bancaire,"21,05","262,05",Non
35064116,Homme,0,Non,53,Oui,DSL,Oui,Oui,Annuel,Non,Virement bancaire,"77,4","4155,95",Non
